Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.1127264499664307	0	10.923913	2.5885773	18.0	7.0	10.923913043478262	2.5885773146996587	1005	1005
1.6920959949493408	1	13.064935	5.396819	40.0	7.0	13.064935064935066	5.396818837723943	1006	2011
2.2338979244232178	2	14.055555	4.5273514	32.0	8.0	14.055555555555555	4.527351718195408	1012	3023
2.7071897983551025	3	15.630769	5.9136586	37.0	7.0	15.63076923076923	5.913658845989136	1016	4039
3.1668477058410645	4	15.920635	5.22297	33.0	8.0	15.920634920634921	5.222969985543825	1003	5042
3.678900957107544	5	18.345455	7.393408	40.0	9.0	18.345454545454544	7.3934078298740555	1009	6051
4.1544029712677	6	19.557692	9.483616	52.0	8.0	19.557692307692307	9.48361636138561	1017	7068
4.621845245361328	7	19.384615	7.973885	46.0	9.0	19.384615384615383	7.9738848898567865	1008	8076
5.077840328216553	8	20.36	9.203826	51.0	9.0	20.36	9.20382529169258	1018	9094
5.543398857116699	9	22.456522	11.577164	62.0	8.0	22.456521739130434	11.577163656806613	1033	10127
6.040026664733887	10	21.0	9.974969	60.0	9.0	21.0	9.974968671630002	1008	11135
6.495704174041748	11	28.38889	15.59964	86.0	12.0	28.38888888888889	15.599639913539633	1022	12157
7.00609016418457	12	29.257143	19.806698	120.0	11.0	29.257142857142856	19.806698516472878	1024	13181
7.474152088165283	13	36.285713	17.60247	77.0	11.0	36.285714285714285	17.60246967830112	1016	14197
7.959225416183472	14	35.172413	19.514927	107.0	15.0	35.172413793103445	19.514926145119404	1020	15217
8.499821901321411	15	32.25	14.543039	67.0	16.0	32.25	14.543039572248986	1032	16249
9.017249822616577	16	37.51852	16.629671	93.0	15.0	37.51851851851852	16.629670873495005	1013	17262
9.477863073348999	17	40.04	17.64875	84.0	14.0	40.04	17.648750663998854	1001	18263
9.974186658859253	18	44.086956	17.342867	87.0	22.0	44.08695652173913	17.34286733095134	1014	19277
10.444807767868042	19	36.357143	13.09093	65.0	10.0	36.357142857142854	13.090930027297214	1018	20295
11.050008535385132	20	46.31818	21.556238	88.0	16.0	46.31818181818182	21.556240108221697	1019	21314
11.561517477035522	21	44.47826	22.648294	114.0	17.0	44.47826086956522	22.648293083235238	1023	22337
12.027038097381592	22	43.913044	24.135332	112.0	15.0	43.91304347826087	24.13533048652456	1010	23347
12.524497509002686	23	48.857143	28.617817	144.0	20.0	48.857142857142854	28.61781948081885	1026	24373
13.095720767974854	24	47.0	22.944597	119.0	24.0	47.0	22.94459730425761	1034	25407
13.551698446273804	25	53.05263	27.953861	138.0	28.0	53.05263157894737	27.953859886399883	1008	26415
14.014877319335938	26	56.833332	27.076536	124.0	29.0	56.833333333333336	27.07653760895009	1023	27438
14.481879234313965	27	49.47619	31.710924	153.0	20.0	49.476190476190474	31.71092503286382	1039	28477
15.03459882736206	28	45.869564	20.686699	91.0	23.0	45.869565217391305	20.686698830567828	1055	29532
15.59775161743164	29	61.35294	20.384369	101.0	37.0	61.35294117647059	20.384368799388444	1043	30575
16.106263160705566	30	57.473682	29.005205	129.0	23.0	57.473684210526315	29.005205378658705	1092	31667
16.56952667236328	31	56.055557	16.102009	79.0	26.0	56.05555555555556	16.102008923051333	1009	32676
17.071744680404663	32	50.45	20.018679	96.0	26.0	50.45	20.0186787775817	1009	33685
17.596647262573242	33	59.117645	25.017365	132.0	30.0	59.11764705882353	25.017364211897434	1005	34690
18.100885152816772	34	51.05	16.484766	83.0	26.0	51.05	16.48476569442223	1021	35711
18.555294275283813	35	63.5625	41.217365	172.0	23.0	63.5625	41.21736398352034	1017	36728
19.023536443710327	36	62.64706	21.868433	118.0	31.0	62.64705882352941	21.868433270411078	1065	37793
19.500930786132812	37	64.3125	20.456413	114.0	41.0	64.3125	20.456413266992822	1029	38822
19.948795080184937	38	72.07143	51.68236	232.0	24.0	72.07142857142857	51.68235991642228	1009	39831
20.442935705184937	39	62.875	15.987788	96.0	39.0	62.875	15.987788308581022	1006	40837
