Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.1845309734344482	0	14.041667	4.5443416	37.0	9.0	14.041666666666666	4.544341719838712	1011	1011
1.7048418521881104	1	17.736841	8.251584	56.0	9.0	17.736842105263158	8.251584251480425	1011	2022
2.224989175796509	2	22.152174	10.088667	64.0	11.0	22.152173913043477	10.08866645926388	1019	3041
2.840984344482422	3	18.981133	5.2142425	33.0	9.0	18.9811320754717	5.21424234637277	1006	4047
3.4491665363311768	4	20.489796	6.562486	36.0	10.0	20.489795918367346	6.562485992924501	1004	5051
4.064611434936523	5	24.560976	8.947131	65.0	12.0	24.5609756097561	8.94713138518684	1007	6058
4.564227104187012	6	28.942858	11.073631	55.0	12.0	28.942857142857143	11.073631117318698	1013	7071
5.065101385116577	7	40.2	17.008234	71.0	15.0	40.2	17.008233300375437	1005	8076
5.6051366329193115	8	63.5	34.577812	156.0	17.0	63.5	34.57781080404021	1016	9092
6.155778169631958	9	97.09091	56.30349	252.0	42.0	97.0909090909091	56.30348696686644	1068	10160
6.674953460693359	10	126.25	86.28115	270.0	39.0	126.25	86.2811537938616	1010	11170
7.358104705810547	11	144.375	58.15698	270.0	73.0	144.375	58.15698044946969	1155	12325
7.872396945953369	12	117.22222	49.21106	211.0	68.0	117.22222222222223	49.21105968236945	1055	13380
8.313093900680542	13	112.888885	22.722698	156.0	74.0	112.88888888888889	22.722697631538406	1016	14396
8.84949254989624	14	114.55556	52.391922	235.0	50.0	114.55555555555556	52.391922853116526	1031	15427
9.436279296875	15	149.71428	79.815346	287.0	46.0	149.71428571428572	79.81534812251569	1048	16475
9.959575414657593	16	125.875	33.91326	184.0	95.0	125.875	33.913262523679435	1007	17482
10.482355833053589	17	101.09091	47.165962	187.0	21.0	101.0909090909091	47.16596335466449	1112	18594
10.992609739303589	18	128.25	24.386215	174.0	92.0	128.25	24.38621536852326	1026	19620
11.579442977905273	19	101.818184	42.062332	197.0	32.0	101.81818181818181	42.06233076544246	1120	20740
12.060166597366333	20	144.28572	48.649517	209.0	72.0	144.28571428571428	48.64951706033763	1010	21750
12.53201174736023	21	103.1	33.96307	186.0	43.0	103.1	33.963068177065516	1031	22781
13.049625873565674	22	167.0	60.108234	289.0	105.0	167.0	60.108235708594876	1002	23783
13.624457836151123	23	153.875	72.96649	318.0	84.0	153.875	72.96649487949932	1231	25014
14.266217231750488	24	190.5	67.830055	327.0	126.0	190.5	67.83005725094641	1143	26157
14.805700063705444	25	191.5	61.91863	315.0	136.0	191.5	61.918629399128875	1149	27306
15.413211107254028	26	208.16667	55.04367	320.0	140.0	208.16666666666666	55.04366953206841	1249	28555
15.975395202636719	27	219.4	68.26009	324.0	129.0	219.4	68.2600908291221	1097	29652
16.539509773254395	28	220.0	80.89994	349.0	139.0	220.0	80.89993819527923	1100	30752
17.104999780654907	29	605.0	99.0	704.0	506.0	605.0	99.0	1210	31962
17.63011908531189	30	286.0	57.952568	348.0	192.0	286.0	57.95256681114306	1144	33106
18.16525173187256	31	182.5	120.167595	443.0	103.0	182.5	120.16759130481063	1095	34201
18.634415864944458	32	167.0	89.356964	348.0	100.0	167.0	89.35696204922517	1002	35203
19.262866973876953	33	144.875	50.81938	217.0	83.0	144.875	50.8193799155401	1159	36362
19.739224910736084	34	127.0	46.281746	217.0	79.0	127.0	46.281745861624536	1016	37378
20.230051279067993	35	118.888885	25.97625	165.0	81.0	118.88888888888889	25.976247459915477	1070	38448
20.702730178833008	36	101.2	26.954777	153.0	65.0	101.2	26.954776942130316	1012	39460
21.25068187713623	37	85.916664	22.499846	129.0	58.0	85.91666666666667	22.499845678483123	1031	40491
21.92181086540222	38	79.14286	26.701677	140.0	35.0	79.14285714285714	26.70167769704246	1108	41599
22.48960256576538	39	85.15385	26.486124	126.0	42.0	85.15384615384616	26.48612453529977	1107	42706
23.019482135772705	40	80.07692	18.323845	123.0	52.0	80.07692307692308	18.32384549185753	1041	43747
23.52568745613098	41	94.545456	22.378412	131.0	59.0	94.54545454545455	22.37841344755593	1040	44787
24.055022478103638	42	93.454544	24.73997	129.0	57.0	93.45454545454545	24.73997000205294	1028	45815
24.567618370056152	43	99.0	13.691404	119.0	73.0	99.0	13.691404071699347	1089	46904
25.133768320083618	44	99.545456	13.806215	128.0	80.0	99.54545454545455	13.806214913868823	1095	47999
25.632702589035034	45	102.0	18.947296	137.0	74.0	102.0	18.947295321496416	1020	49019
26.245241403579712	46	103.5	20.920086	141.0	85.0	103.5	20.92008604188807	1035	50054
26.7877197265625	47	116.0	18.867962	154.0	88.0	116.0	18.867962264113206	1044	51098
27.28803324699402	48	117.22222	27.547043	155.0	80.0	117.22222222222223	27.547041695485916	1055	52153
27.771379709243774	49	130.375	33.13585	197.0	97.0	130.375	33.13584728055101	1043	53196
28.416399002075195	50	115.666664	23.809427	153.0	84.0	115.66666666666667	23.809428571238094	1041	54237
28.910014867782593	51	151.14285	32.550747	204.0	108.0	151.14285714285714	32.550745312637055	1058	55295
29.394693613052368	52	201.4	24.832237	236.0	174.0	201.4	24.83223711227001	1007	56302
