Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.4661262035369873	0	13.397993	4.1861525	42.0	8.0	13.397993311036789	4.186152836658214	4006	4006
4.555658578872681	1	15.403846	6.121399	72.0	7.0	15.403846153846153	6.121398832672077	4005	8011
6.58896541595459	2	18.728971	7.2189646	56.0	9.0	18.72897196261682	7.218965278404011	4008	12019
8.599283218383789	3	19.99005	8.150323	54.0	8.0	19.99004975124378	8.150322796617758	4018	16037
10.599488496780396	4	21.907104	8.21814	59.0	8.0	21.907103825136613	8.21813959410081	4009	20046
12.671299934387207	5	23.401163	10.095855	63.0	7.0	23.401162790697676	10.095854481800203	4025	24071
14.72664499282837	6	24.670732	10.827984	68.0	10.0	24.670731707317074	10.827984158097898	4046	28117
16.766068696975708	7	26.865772	12.901619	94.0	10.0	26.86577181208054	12.901619334458989	4003	32120
18.760740756988525	8	33.173553	14.6426735	77.0	12.0	33.17355371900826	14.64267378710405	4014	36134
20.825769186019897	9	39.79208	18.918434	108.0	12.0	39.79207920792079	18.91843714458798	4019	40153
22.768837690353394	10	56.80282	27.599562	129.0	14.0	56.80281690140845	27.59956098768518	4033	44186
24.73024582862854	11	66.73333	36.98417	192.0	15.0	66.73333333333333	36.984170788174886	4004	48190
26.746092557907104	12	75.86793	33.459656	170.0	17.0	75.86792452830188	33.45965621170703	4021	52211
28.720006942749023	13	89.62222	56.22427	215.0	13.0	89.62222222222222	56.2242687374565	4033	56244
30.874634981155396	14	85.958336	33.35351	179.0	28.0	85.95833333333333	33.35350951882309	4126	60370
32.780561208724976	15	94.88372	37.636086	179.0	29.0	94.88372093023256	37.63608443064923	4080	64450
34.78416609764099	16	114.6	40.35641	238.0	37.0	114.6	40.35641212992057	4011	68461
36.679699420928955	17	115.51428	60.281895	346.0	21.0	115.51428571428572	60.281895613654264	4043	72504
38.83920240402222	18	116.6	46.98279	259.0	25.0	116.6	46.982793202861586	4081	76585
40.69351625442505	19	125.78125	37.0327	203.0	69.0	125.78125	37.03270039353733	4025	80610
42.65928506851196	20	123.90909	38.03058	228.0	55.0	123.9090909090909	38.03058070645942	4089	84699
44.59394693374634	21	148.75	60.492397	344.0	37.0	148.75	60.49239916834889	4165	88864
46.44231820106506	22	160.04	52.469784	303.0	86.0	160.04	52.46978559132866	4001	92865
48.38053345680237	23	146.53572	52.916702	303.0	81.0	146.53571428571428	52.91670148373166	4103	96968
50.22184705734253	24	153.88461	54.214905	349.0	80.0	153.8846153846154	54.21490493544892	4001	100969
52.166996240615845	25	182.47826	60.339523	279.0	78.0	182.47826086956522	60.3395245511794	4197	105166
54.05525040626526	26	182.18182	44.494774	278.0	124.0	182.1818181818182	44.49477636719778	4008	109174
55.98531746864319	27	188.72728	61.71723	286.0	91.0	188.72727272727272	61.717230405500366	4152	113326
57.96839451789856	28	179.39131	121.809105	646.0	57.0	179.3913043478261	121.80909480231576	4126	117452
59.95360231399536	29	212.26315	97.74717	513.0	79.0	212.26315789473685	97.74717231352965	4033	121485
61.96798825263977	30	216.0	98.62102	475.0	82.0	216.0	98.62101836402773	4104	125589
64.06609177589417	31	227.77777	120.97225	512.0	91.0	227.77777777777777	120.97224454649621	4100	129689
65.88772130012512	32	239.29411	106.09251	465.0	103.0	239.2941176470588	106.0925038688532	4068	133757
67.73546648025513	33	183.22728	96.433174	485.0	85.0	183.22727272727272	96.43317602369284	4031	137788
69.73432755470276	34	238.94118	156.83318	598.0	96.0	238.94117647058823	156.8331712317771	4062	141850
71.76985120773315	35	227.83333	110.723	455.0	89.0	227.83333333333334	110.72300272903249	4101	145951
