Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.828718185424805	0	11.898885	2.804172	23.0	6.0	11.898884758364312	2.8041721872710217	16004	16004
16.57585048675537	1	36.786697	21.725622	192.0	12.0	36.78669724770642	21.725622363317434	16039	32043
24.318537950515747	2	72.26126	32.786976	261.0	28.0	72.26126126126127	32.786976021088286	16042	48085
32.35836577415466	3	85.87701	39.74344	288.0	40.0	85.87700534759358	39.743439987601725	16059	64144
40.35283350944519	4	94.97633	41.35042	226.0	39.0	94.97633136094674	41.35042234320232	16051	80195
48.63475036621094	5	122.618324	67.6357	388.0	45.0	122.61832061068702	67.63569431351507	16063	96258
56.716819524765015	6	128.848	60.32433	331.0	56.0	128.848	60.32433087900768	16106	112364
64.82731628417969	7	180.24445	80.060715	512.0	90.0	180.24444444444444	80.0607146151679	16222	128586
72.52487587928772	8	296.31482	149.89464	952.0	118.0	296.31481481481484	149.89463263116653	16001	144587
80.7060821056366	9	265.60657	104.33808	569.0	114.0	265.60655737704917	104.33808205462124	16202	160789
88.75462532043457	10	218.05405	65.495384	350.0	116.0	218.05405405405406	65.49538706510475	16136	176925
96.70121598243713	11	231.48572	61.433525	341.0	120.0	231.4857142857143	61.433528039230644	16204	193129
104.71776175498962	12	236.08824	64.26433	360.0	117.0	236.08823529411765	64.26432897991509	16054	209183
112.55119228363037	13	260.9516	39.640083	342.0	161.0	260.9516129032258	39.640085372843046	16179	225362
120.27443242073059	14	239.61194	39.49493	314.0	116.0	239.61194029850745	39.49492891078648	16054	241416
128.2583556175232	15	245.5303	36.87375	307.0	128.0	245.53030303030303	36.87374844181965	16205	257621
136.09498810768127	16	255.95238	30.592781	314.0	193.0	255.95238095238096	30.592782929098465	16125	273746
143.76583981513977	17	224.97223	35.952892	296.0	126.0	224.97222222222223	35.95289055842621	16198	289944
151.3724319934845	18	189.24706	43.92585	260.0	111.0	189.24705882352941	43.9258481808639	16086	306030
159.27643847465515	19	154.0673	32.55831	237.0	99.0	154.06730769230768	32.55830994688811	16023	322053
167.2484085559845	20	147.3578	30.778141	223.0	99.0	147.3577981651376	30.778141575177145	16062	338115
175.1779589653015	21	147.4679	24.10054	219.0	102.0	147.4678899082569	24.100542004388842	16074	354189
182.81228876113892	22	143.58928	26.099245	217.0	100.0	143.58928571428572	26.09924519003942	16082	370271
190.51036071777344	23	147.80734	24.216713	208.0	104.0	147.80733944954127	24.21671159435994	16111	386382
198.47494554519653	24	146.8	28.156963	206.0	98.0	146.8	28.156962646111985	16148	402530
206.13870477676392	25	143.76785	23.08369	202.0	101.0	143.76785714285714	23.083691732034367	16102	418632
213.9886555671692	26	142.0708	23.923075	193.0	100.0	142.07079646017698	23.9230761385743	16054	434686
221.54659867286682	27	142.91965	21.328276	185.0	99.0	142.91964285714286	21.32827532745856	16007	450693
229.34711623191833	28	144.16216	20.36272	189.0	103.0	144.16216216216216	20.362720105620213	16002	466695
237.19685626029968	29	142.31859	23.079418	187.0	98.0	142.31858407079645	23.079418669817866	16082	482777
245.09377932548523	30	144.31532	19.968437	183.0	101.0	144.3153153153153	19.968435444214588	16019	498796
252.85236263275146	31	146.9909	21.654097	195.0	109.0	146.9909090909091	21.654097010851597	16169	514965
260.52186250686646	32	143.33928	20.817469	185.0	102.0	143.33928571428572	20.817469300114855	16054	531019
268.5017714500427	33	139.31305	20.885345	184.0	106.0	139.31304347826088	20.88534548324809	16021	547040
276.4353070259094	34	145.07207	19.398018	191.0	111.0	145.07207207207207	19.398017782874508	16103	563143
284.60441732406616	35	156.74757	22.017962	202.0	118.0	156.74757281553397	22.01796197309327	16145	579288
292.514506816864	36	174.11829	24.84786	219.0	131.0	174.11827956989248	24.847859414247896	16193	595481
300.552805185318	37	190.47058	28.401567	241.0	147.0	190.47058823529412	28.40156923390144	16190	611671
308.13095927238464	38	195.47562	27.787619	264.0	154.0	195.47560975609755	27.78762033964752	16029	627700
315.8823552131653	39	204.65823	28.035189	265.0	157.0	204.65822784810126	28.03518859203774	16168	643868
323.72168016433716	40	212.47368	33.962627	289.0	166.0	212.47368421052633	33.96262407110225	16148	660016
331.63265347480774	41	245.12122	38.005787	337.0	183.0	245.12121212121212	38.00578709981175	16178	676194
339.65283036231995	42	291.81818	47.091434	374.0	213.0	291.8181818181818	47.091435588492345	16050	692244
347.8396933078766	43	282.7193	48.08062	387.0	206.0	282.719298245614	48.08061738298078	16115	708359
355.7563307285309	44	284.4035	40.557888	374.0	207.0	284.4035087719298	40.557890031766576	16211	724570
364.02858567237854	45	274.8644	47.067375	368.0	210.0	274.864406779661	47.067372421689186	16217	740787
371.63440680503845	46	296.94446	43.64139	396.0	237.0	296.94444444444446	43.64139076214599	16035	756822
379.305114030838	47	341.87234	56.968678	465.0	252.0	341.8723404255319	56.96868009304485	16068	772890
387.69552731513977	48	445.83783	80.63716	586.0	321.0	445.8378378378378	80.63716315577788	16496	789386
395.9369876384735	49	562.0	118.33296	769.0	398.0	562.0	118.33296098371076	16298	805684
404.0620801448822	50	865.4211	139.28702	1000.0	632.0	865.421052631579	139.2870250463423	16443	822127
412.27401089668274	51	1000.0	0.0	1000.0	1000.0	1000.0	0.0	17000	839127
420.75764179229736	52	1000.0	0.0	1000.0	1000.0	1000.0	0.0	17000	856127
429.23535799980164	53	1000.0	0.0	1000.0	1000.0	1000.0	0.0	17000	873127
437.54773235321045	54	1000.0	0.0	1000.0	1000.0	1000.0	0.0	17000	890127
445.82614493370056	55	988.1177	40.440052	1000.0	829.0	988.1176470588235	40.44005346034341	16798	906925
453.7410159111023	56	838.55	189.7331	1000.0	515.0	838.55	189.7330954261802	16771	923696
461.28141045570374	57	728.13635	220.4094	1000.0	344.0	728.1363636363636	220.40939087701517	16019	939715
469.18929648399353	58	590.2857	225.89406	1000.0	277.0	590.2857142857143	225.89407396623142	16528	956243
477.1860177516937	59	462.6857	138.18369	799.0	226.0	462.6857142857143	138.1836813662104	16194	972437
484.7827613353729	60	417.20514	103.68769	688.0	219.0	417.20512820512823	103.68769169770802	16271	988708
492.50860595703125	61	410.675	110.50439	654.0	232.0	410.675	110.50438622516303	16427	1005135
500.0863561630249	62	402.325	117.689285	618.0	186.0	402.325	117.68929167515624	16093	1021228
507.9297604560852	63	365.06818	95.824265	628.0	205.0	365.0681818181818	95.82427044222734	16063	1037291
515.7064900398254	64	417.02563	134.91963	716.0	218.0	417.02564102564105	134.91963176219207	16264	1053555
523.2487454414368	65	372.3256	95.43529	652.0	231.0	372.3255813953488	95.4352869579958	16010	1069565
