Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
16.168336153030396	0	11.295695	2.984446	41.0	6.0	11.295695130557515	2.9844461227082326	32012	32012
32.66685676574707	1	9.157368	1.7464002	13.0	6.0	9.157367668097281	1.746400162799353	32005	64017
48.75418782234192	2	9.753428	2.008328	15.0	6.0	9.753428832672965	2.0083279770812097	32001	96018
64.28731966018677	3	14.550909	4.418777	25.0	7.0	14.55090909090909	4.41877698946718	32012	128030
80.31042790412903	4	24.294386	8.867161	45.0	10.0	24.294385432473444	8.867160708935428	32020	160050
96.23480868339539	5	45.112675	30.291426	236.0	15.0	45.11267605633803	30.29142457359636	32030	192080
111.84544682502747	6	54.806507	28.075031	174.0	20.0	54.80650684931507	28.075032028732164	32007	224087
127.93624925613403	7	55.86911	23.685299	166.0	26.0	55.86910994764398	23.685297950382274	32013	256100
143.81664991378784	8	57.815884	23.326408	188.0	29.0	57.81588447653429	23.32640855620639	32030	288130
159.67028141021729	9	58.40146	27.386717	215.0	24.0	58.4014598540146	27.386716864979434	32004	320134
175.74270391464233	10	55.32297	24.714909	199.0	23.0	55.32297063903282	24.714906541147442	32032	352166
191.6482183933258	11	59.8243	28.80711	170.0	23.0	59.82429906542056	28.80710855003264	32006	384172
207.62865781784058	12	58.30783	27.661795	178.0	23.0	58.30783242258652	27.661793511196464	32011	416183
223.11814403533936	13	59.62756	26.837725	218.0	24.0	59.62756052141527	26.837725750734975	32020	448203
238.67714285850525	14	63.99401	28.242002	238.0	27.0	63.9940119760479	28.242003161721424	32061	480264
254.43194818496704	15	69.05819	29.03459	198.0	30.0	69.05818965517241	29.034589541202404	32043	512307
270.5131869316101	16	74.10185	29.024395	231.0	34.0	74.10185185185185	29.02439580983901	32012	544319
286.4616184234619	17	80.26316	30.855934	236.0	39.0	80.26315789473684	30.855933670191863	32025	576344
302.2686173915863	18	91.24502	36.133614	275.0	44.0	91.24501424501425	36.13361279636656	32027	608371
317.9515597820282	19	100.225	33.56402	259.0	48.0	100.225	33.56401532892035	32072	640443
334.0996401309967	20	120.32331	53.348415	364.0	53.0	120.32330827067669	53.34841484523185	32006	672449
349.89161944389343	21	140.86842	58.14667	304.0	68.0	140.8684210526316	58.146670743556385	32118	704567
