Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
15.990259647369385	0	13.595158	4.195478	50.0	7.0	13.595157179269329	4.195477639298501	32003	32003
32.19391942024231	1	13.957697	3.3313124	26.0	7.0	13.957697339729611	3.3313125854630403	32005	64008
48.40473389625549	2	24.554447	7.7011943	47.0	10.0	24.554447852760735	7.701193746724029	32019	96027
64.12776970863342	3	58.90441	31.3756	229.0	18.0	58.904411764705884	31.375601394862112	32044	128071
79.72973418235779	4	83.61619	33.13098	288.0	34.0	83.61618798955614	33.130983803962806	32025	160096
95.54950404167175	5	93.393585	38.44984	278.0	40.0	93.3935860058309	38.44984108628262	32034	192130
111.58236241340637	6	101.53165	47.29495	304.0	36.0	101.53164556962025	47.29494993862625	32084	224214
127.12207841873169	7	116.30073	42.29923	373.0	65.0	116.30072463768116	42.29922909561823	32099	256313
142.48168802261353	8	120.40225	33.536198	241.0	78.0	120.40225563909775	33.53619740318624	32027	288340
158.09360575675964	9	130.01619	32.989628	218.0	83.0	130.0161943319838	32.989627570151434	32114	320454
173.6397271156311	10	164.28206	51.301098	310.0	92.0	164.28205128205127	51.30109646349037	32035	352489
189.35095953941345	11	232.59421	54.500713	305.0	105.0	232.59420289855072	54.50071634699533	32098	384587
204.60704374313354	12	257.536	28.723661	313.0	211.0	257.536	28.72366104799317	32192	416779
220.39178133010864	13	266.5868	27.765747	323.0	214.0	266.58677685950414	27.765746607154068	32257	449036
236.39586472511292	14	276.39655	30.656292	376.0	224.0	276.3965517241379	30.656292404194325	32062	481098
251.90798664093018	15	318.61386	63.0538	428.0	223.0	318.61386138613864	63.053799172137055	32180	513278
267.2105052471161	16	370.6092	60.089657	437.0	234.0	370.60919540229884	60.089656447647464	32243	545521
282.3324861526489	17	401.2125	48.017883	557.0	249.0	401.2125	48.01788566513524	32097	577618
297.78835582733154	18	484.8209	70.60462	598.0	373.0	484.82089552238807	70.60462235367811	32483	610101
313.46401381492615	19	528.1475	91.56899	856.0	301.0	528.1475409836065	91.56898967992613	32217	642318
329.0225124359131	20	676.0833	120.548546	1000.0	521.0	676.0833333333334	120.54854370289543	32452	674770
345.0802607536316	21	676.9167	178.63287	1000.0	368.0	676.9166666666666	178.6328676052895	32492	707262
360.4273533821106	22	755.8372	162.79993	1000.0	384.0	755.8372093023256	162.7999100383384	32501	739763
375.80993461608887	23	920.34283	123.561195	1000.0	572.0	920.3428571428572	123.56119197897577	32212	771975
391.8987183570862	24	1000.0	0.0	1000.0	1000.0	1000.0	0.0	33000	804975
407.8580946922302	25	1000.0	0.0	1000.0	1000.0	1000.0	0.0	33000	837975
423.76399874687195	26	988.24243	50.4381	1000.0	715.0	988.2424242424242	50.438099057629955	32612	870587
439.09135842323303	27	558.2414	126.26195	811.0	306.0	558.2413793103449	126.26194861106421	32378	902965
454.57148599624634	28	337.8737	81.656044	442.0	114.0	337.87368421052633	81.65604913361167	32098	935063
470.1463887691498	29	227.62411	91.7163	395.0	99.0	227.6241134751773	91.71630163671125	32095	967158
485.59729838371277	30	167.2552	40.08666	241.0	94.0	167.25520833333334	40.08665709484804	32113	999271
501.34092020988464	31	150.59624	37.564922	213.0	92.0	150.5962441314554	37.56492201742393	32077	1031348
517.0289912223816	32	143.5426	35.897797	205.0	89.0	143.542600896861	35.8977962082289	32010	1063358
532.4284989833832	33	139.28572	34.3701	197.0	88.0	139.28571428571428	34.37009817751791	32175	1095533
547.8995625972748	34	136.92735	33.316906	195.0	86.0	136.92735042735043	33.316903961217065	32041	1127574
563.3710598945618	35	131.22131	32.009224	189.0	85.0	131.22131147540983	32.0092231316717	32018	1159592
579.0526611804962	36	126.72332	32.28961	193.0	82.0	126.72332015810277	32.289612887722896	32061	1191653
594.3851549625397	37	127.87251	31.484009	186.0	83.0	127.87250996015936	31.48400721688978	32096	1223749
610.1644909381866	38	129.93117	32.103313	189.0	83.0	129.93117408906883	32.10331436718578	32093	1255842
625.9258134365082	39	129.98785	32.550987	185.0	82.0	129.98785425101215	32.55098545513199	32107	1287949
641.0667672157288	40	126.149605	31.998297	188.0	81.0	126.14960629921259	31.99829688877218	32042	1319991
656.3687815666199	41	127.59761	32.81764	192.0	82.0	127.59760956175299	32.81763922778432	32027	1352018
671.95423579216	42	129.77733	31.379921	191.0	83.0	129.77732793522267	31.379920411081653	32055	1384073
688.0078353881836	43	128.05179	34.18699	193.0	82.0	128.05179282868525	34.18699029675917	32141	1416214
703.6838638782501	44	129.38307	34.47876	190.0	84.0	129.38306451612902	34.47875741945156	32087	1448301
719.193856716156	45	132.61983	34.330254	191.0	84.0	132.6198347107438	34.330252229695276	32094	1480395
734.8951432704926	46	136.75641	34.734715	197.0	82.0	136.75641025641025	34.73471596395524	32001	1512396
750.3589768409729	47	138.08621	36.71889	204.0	84.0	138.08620689655172	36.718892291701934	32036	1544432
765.7867431640625	48	143.90135	37.11501	211.0	88.0	143.90134529147983	37.11500908709955	32090	1576522
781.4534165859222	49	147.52995	39.52075	217.0	90.0	147.5299539170507	39.52074968618694	32014	1608536
797.2624995708466	50	157.56863	42.08209	244.0	93.0	157.5686274509804	42.082088268265274	32144	1640680
812.8846950531006	51	177.94444	56.248528	436.0	94.0	177.94444444444446	56.24852810145566	32030	1672710
828.3126199245453	52	264.8843	125.340675	444.0	99.0	264.88429752066116	125.34067230391511	32051	1704761
843.7196400165558	53	359.87778	111.92059	453.0	107.0	359.8777777777778	111.92058968331845	32389	1737150
859.1939873695374	54	445.60275	119.88097	701.0	124.0	445.6027397260274	119.88096147429228	32529	1769679
875.1114511489868	55	629.549	132.13292	1000.0	346.0	629.5490196078431	132.13292679032008	32107	1801786
891.0814654827118	56	754.8837	180.09096	1000.0	340.0	754.8837209302326	180.09096013136917	32460	1834246
906.7571184635162	57	791.4146	151.07388	1000.0	433.0	791.4146341463414	151.07387558212287	32448	1866694
922.630167722702	58	768.0714	155.90846	1000.0	437.0	768.0714285714286	155.90845800953701	32259	1898953
938.2318115234375	59	1000.0	0.0	1000.0	1000.0	1000.0	0.0	33000	1931953
953.5342934131622	60	626.63464	293.51462	1000.0	134.0	626.6346153846154	293.51464573903905	32585	1964538
969.4081292152405	61	317.099	228.74971	1000.0	101.0	317.0990099009901	228.74970129074237	32027	1996565
985.1118593215942	62	228.17021	140.15776	824.0	96.0	228.17021276595744	140.15776103366133	32172	2028737
1000.761958360672	63	186.59302	112.05324	923.0	95.0	186.59302325581396	112.05323463954758	32094	2060831
1016.7479047775269	64	172.18817	83.664406	641.0	91.0	172.18817204301075	83.6644094492188	32027	2092858
1032.610446691513	65	166.7552	85.34823	482.0	86.0	166.75520833333334	85.3482295385983	32017	2124875
1048.5495793819427	66	148.24074	61.566868	403.0	85.0	148.24074074074073	61.5668667461061	32020	2156895
1064.7917294502258	67	149.8458	62.56204	427.0	83.0	149.84579439252337	62.562040654945044	32067	2188962
1080.0773315429688	68	138.79654	62.861473	371.0	81.0	138.7965367965368	62.86147201053199	32062	2221024
1095.6196665763855	69	139.21213	60.859165	344.0	79.0	139.21212121212122	60.8591662896764	32158	2253182
1110.6847202777863	70	131.83539	56.28577	352.0	77.0	131.83539094650206	56.285772004983244	32036	2285218
1125.5321803092957	71	126.774704	56.905655	527.0	78.0	126.77470355731225	56.90565516131942	32074	2317292
1141.6445126533508	72	129.67339	51.04744	343.0	78.0	129.6733870967742	51.04743778738173	32159	2349451
1157.1908249855042	73	134.61925	52.13951	406.0	79.0	134.6192468619247	52.139511574382915	32174	2381625
1172.5248854160309	74	129.46774	46.91214	342.0	80.0	129.46774193548387	46.912140853059284	32108	2413733
1188.320168018341	75	140.05676	52.493805	315.0	83.0	140.05676855895197	52.49380341924226	32073	2445806
1204.4252970218658	76	138.33621	45.752037	262.0	83.0	138.33620689655172	45.75203857631077	32094	2477900
1220.3613686561584	77	138.70563	45.074253	299.0	83.0	138.7056277056277	45.07425248106948	32041	2509941
1236.5517585277557	78	139.30435	49.192028	337.0	86.0	139.30434782608697	49.19202372832117	32040	2541981
1252.545610666275	79	147.56422	47.80127	272.0	89.0	147.56422018348624	47.8012706117558	32169	2574150
1268.4871089458466	80	157.64532	58.061813	354.0	92.0	157.64532019704433	58.0618178741263	32002	2606152
1284.2730679512024	81	176.3077	72.8602	398.0	99.0	176.30769230769232	72.86019916351508	32088	2638240
1300.181149482727	82	207.10968	104.79033	723.0	104.0	207.10967741935485	104.79033246113543	32102	2670342
1315.929015159607	83	251.58594	131.83195	988.0	116.0	251.5859375	131.83195549541884	32203	2702545
1331.2876589298248	84	294.3853	112.18913	784.0	155.0	294.38532110091745	112.18913488553507	32088	2734633
1346.9632635116577	85	374.7907	140.63371	979.0	232.0	374.7906976744186	140.63370831158062	32232	2766865
1362.4787662029266	86	447.66666	148.62788	1000.0	258.0	447.6666666666667	148.62789105682688	32232	2799097
1377.5123836994171	87	518.8226	152.05998	1000.0	263.0	518.8225806451613	152.0599970929926	32167	2831264
1393.379737854004	88	609.1321	266.07117	1000.0	255.0	609.1320754716982	266.0711380074849	32284	2863548
1409.0391428470612	89	613.56604	277.08545	1000.0	253.0	613.566037735849	277.0854720958221	32519	2896067
1424.1297352313995	90	422.42105	145.95865	728.0	237.0	422.42105263157896	145.95865160325144	32104	2928171
1439.8537724018097	91	348.74194	99.864746	558.0	215.0	348.741935483871	99.8647368232152	32433	2960604
1455.612671136856	92	260.34677	60.175823	389.0	155.0	260.3467741935484	60.17582361429454	32283	2992887
1471.2572214603424	93	224.17482	62.934677	346.0	125.0	224.17482517482517	62.93467749947117	32057	3024944
1487.1882379055023	94	193.10843	50.764164	296.0	110.0	193.10843373493975	50.76416344546513	32056	3057000
1502.9638872146606	95	184.34483	45.72942	272.0	114.0	184.3448275862069	45.729420994699936	32076	3089076
1518.2487123012543	96	177.56906	43.65247	266.0	111.0	177.56906077348066	43.65246898274054	32140	3121216
1533.4796447753906	97	169.92592	40.109043	259.0	108.0	169.92592592592592	40.10904204505875	32116	3153332
1549.262760400772	98	163.55103	39.309635	247.0	107.0	163.55102040816325	39.30963491204098	32056	3185388
1564.9772911071777	99	162.0505	36.51259	246.0	106.0	162.05050505050505	36.512589149656186	32086	3217474
