Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.56035041809082	0	11.310247	2.9510496	36.0	6.0	11.310247349823321	2.951049572337618	16004	16004
16.62305998802185	1	10.537195	2.3366513	20.0	6.0	10.537195523370638	2.336651392915553	16006	32010
24.663249731063843	2	14.902235	4.731992	34.0	7.0	14.902234636871508	4.731991702438562	16005	48015
32.49375009536743	3	41.63117	25.007616	143.0	11.0	41.63116883116883	25.00761577371545	16028	64043
40.10246920585632	4	52.20847	24.595798	181.0	22.0	52.20846905537459	24.595798082679913	16028	80071
47.726040840148926	5	52.90429	27.280006	215.0	19.0	52.9042904290429	27.280006606855988	16030	96101
55.81308031082153	6	52.552288	31.741175	319.0	18.0	52.552287581699346	31.741174646972098	16081	112182
64.02977514266968	7	51.809063	29.442816	156.0	18.0	51.80906148867314	29.442815763613208	16009	128191
71.92022347450256	8	55.649307	30.734503	216.0	20.0	55.64930555555556	30.734502636215293	16027	144218
79.69188189506531	9	59.488888	31.591225	208.0	20.0	59.48888888888889	31.59122397278658	16062	160280
87.65076303482056	10	63.857143	34.161198	238.0	23.0	63.857142857142854	34.161199164324884	16092	176372
95.78093791007996	11	75.037384	37.825825	239.0	28.0	75.03738317757009	37.82582444602363	16058	192430
103.68604111671448	12	81.121216	35.146812	235.0	31.0	81.12121212121212	35.14681264261103	16062	208492
111.67299461364746	13	98.33129	56.083424	374.0	37.0	98.33128834355828	56.08342331502963	16028	224520
119.7654139995575	14	103.46795	39.76605	246.0	46.0	103.46794871794872	39.766049795083525	16141	240661
127.78089833259583	15	126.55469	52.63848	361.0	66.0	126.5546875	52.63847935946995	16199	256860
135.58080410957336	16	152.50467	93.59121	548.0	78.0	152.50467289719626	93.5912143244481	16318	273178
143.54332637786865	17	138.6207	49.970795	255.0	76.0	138.6206896551724	49.97079408607934	16080	289258
151.47172451019287	18	135.63866	33.73768	194.0	80.0	135.6386554621849	33.73767589302509	16141	305399
159.76323461532593	19	122.15151	28.238295	170.0	80.0	122.15151515151516	28.238294664924506	16124	321523
167.64524722099304	20	127.230156	25.521282	165.0	83.0	127.23015873015873	25.521283585427682	16031	337554
175.70745158195496	21	159.75247	54.950096	366.0	86.0	159.75247524752476	54.95009544052361	16135	353689
183.60440969467163	22	133.16528	31.533098	227.0	89.0	133.16528925619835	31.533098734907448	16113	369802
191.54208636283875	23	137.09402	33.53018	336.0	93.0	137.0940170940171	33.530183597291625	16040	385842
199.57516956329346	24	116.572464	17.53873	144.0	81.0	116.57246376811594	17.538730508303335	16087	401929
207.7787685394287	25	106.7	15.834877	133.0	77.0	106.7	15.834877117721291	16005	417934
215.7722315788269	26	97.315155	14.55889	125.0	69.0	97.31515151515151	14.558890259326215	16057	433991
223.90784287452698	27	92.54335	14.766569	118.0	35.0	92.54335260115607	14.76656997274809	16010	450001
231.5720558166504	28	88.46409	14.304312	113.0	27.0	88.46408839779005	14.304312330231209	16012	466013
239.5293905735016	29	82.082054	17.63253	111.0	25.0	82.08205128205128	17.63252925986327	16006	482019
247.61037278175354	30	80.81313	18.786425	111.0	27.0	80.81313131313131	18.78642399602741	16001	498020
255.46613574028015	31	85.17021	14.192176	111.0	29.0	85.17021276595744	14.192175172430174	16012	514032
263.31119990348816	32	90.920456	13.324807	117.0	64.0	90.92045454545455	13.32480734203986	16002	530034
271.3940644264221	33	98.37423	14.313358	121.0	74.0	98.37423312883436	14.313358079218627	16035	546069
279.04366421699524	34	102.660255	15.273362	132.0	76.0	102.66025641025641	15.273362430527659	16015	562084
286.97536420822144	35	108.89116	17.055384	141.0	82.0	108.89115646258503	17.05538367402025	16007	578091
295.05721640586853	36	124.16279	20.616764	161.0	89.0	124.16279069767442	20.616765472997837	16017	594108
302.7720396518707	37	227.92958	65.60194	296.0	96.0	227.92957746478874	65.60194173175358	16183	610291
310.5944719314575	38	268.43332	29.166971	305.0	131.0	268.43333333333334	29.16697142697922	16106	626397
318.5787971019745	39	280.807	27.64781	336.0	240.0	280.8070175438597	27.647809212717924	16006	642403
326.8218295574188	40	444.72223	39.01539	491.0	275.0	444.72222222222223	39.015389492916135	16010	658413
334.9663453102112	41	591.6429	72.587494	784.0	432.0	591.6428571428571	72.58749119201613	16566	674979
343.3081798553467	42	930.6667	124.993774	1000.0	567.0	930.6666666666666	124.99377762290588	16752	691731
351.09903502464294	43	966.82355	88.48213	1000.0	635.0	966.8235294117648	88.48212534286408	16436	708167
359.272141456604	44	886.6842	110.41456	1000.0	612.0	886.6842105263158	110.41455502432113	16847	725014
367.1188220977783	45	768.6667	210.70096	1000.0	378.0	768.6666666666666	210.70094657805618	16142	741156
375.383013010025	46	642.96155	155.48299	1000.0	438.0	642.9615384615385	155.48298961356383	16717	757873
383.30339550971985	47	559.5862	132.68695	1000.0	369.0	559.5862068965517	132.68695781902431	16228	774101
391.2608549594879	48	543.6667	174.83331	1000.0	266.0	543.6666666666666	174.83331744518517	16310	790411
399.3752155303955	49	479.2353	143.43723	1000.0	318.0	479.2352941176471	143.437229317654	16294	806705
407.3683352470398	50	664.16	234.95798	1000.0	339.0	664.16	234.95798432911363	16604	823309
415.50029397010803	51	859.4737	175.99982	1000.0	398.0	859.4736842105264	175.9998111305962	16330	839639
423.12516379356384	52	945.5294	101.88639	1000.0	641.0	945.5294117647059	101.88639443145593	16074	855713
431.1885344982147	53	947.0	88.23965	1000.0	752.0	947.0	88.23964695145628	16099	871812
439.1506416797638	54	974.2353	65.765656	1000.0	742.0	974.2352941176471	65.76565294488024	16562	888374
447.482134103775	55	859.4737	161.43709	1000.0	471.0	859.4736842105264	161.43708842148246	16330	904704
455.8582601547241	56	924.3333	157.89447	1000.0	458.0	924.3333333333334	157.8944795319541	16638	921342
464.171756029129	57	977.2941	90.82353	1000.0	614.0	977.2941176470588	90.82352941176471	16614	937956
472.6049222946167	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	17000	954956
481.1735768318176	59	1000.0	0.0	1000.0	1000.0	1000.0	0.0	17000	971956
489.2611663341522	60	342.8085	62.880043	441.0	248.0	342.8085106382979	62.880040569620505	16112	988068
497.65253233909607	61	241.32835	21.360718	266.0	122.0	241.32835820895522	21.36071723018926	16169	1004237
505.34028577804565	62	146.48181	24.314877	229.0	101.0	146.48181818181817	24.314878280286003	16113	1020350
513.3414616584778	63	119.970146	14.624627	143.0	91.0	119.97014925373135	14.62462669430822	16076	1036426
521.3476808071136	64	111.520836	12.752978	135.0	87.0	111.52083333333333	12.752978274156634	16059	1052485
529.5615410804749	65	107.42667	11.406633	127.0	84.0	107.42666666666666	11.406633547584882	16114	1068599
537.9033126831055	66	100.874214	11.1771	122.0	81.0	100.87421383647799	11.177100432020888	16039	1084638
545.7194085121155	67	95.91018	10.886362	115.0	77.0	95.91017964071857	10.886362587517048	16017	1100655
553.4564833641052	68	91.468575	10.1123905	111.0	74.0	91.46857142857142	10.112390460040917	16007	1116662
561.0493898391724	69	89.65363	9.64525	105.0	73.0	89.6536312849162	9.645250992174232	16048	1132710
568.6784036159515	70	86.51351	9.369362	105.0	71.0	86.51351351351352	9.369362439359877	16005	1148715
